[
400	 , 3885174	 , 350	 , -0.026589302938088272, 
400	 , 3885486	 , 350	 , -9.599197231321745E-4, 
400	 , 3883872	 , 350	 , -0.0011705867051078128, 
400	 , 3885054	 , 350	 , -7.866861726490855E-4, 
400	 , 3878982	 , 350	 , -0.0066914073846901494, 
400	 , 3868404	 , 350	 , -2.92432805863164E-5, 
400	 , 3876456	 , 350	 , -0.0010047937579738097, 
400	 , 3877446	 , 350	 , -0.0016918396042447223, 
400	 , 3880920	 , 350	 , -0.004850592884249238, 
400	 , 3872868	 , 350	 , -1.3680614869076774E-4, 
400	 , 3874644	 , 350	 , -3.3872690733388855E-4, 
400	 , 3880920	 , 350	 , -0.011216709326139784, 
400	 , 3884910	 , 350	 , -0.0027421413557624755, 
400	 , 3876828	 , 350	 , -0.024904451372881428, 
400	 , 3878448	 , 350	 , -4.643611200797167E-4, 
400	 , 3880164	 , 350	 , -8.377203440389653E-6, 
2	 , 21798	 , 400	 , -2.1002771133625693, 
2	 , 21762	 , 400	 , -0.20337179232989278, 
2	 , 22410	 , 400	 , -4.394562354840154, 
2	 , 21726	 , 400	 , -0.24294481891755954, 
2	 , 22248	 , 400	 , -3.2857651528826826, 
2	 , 21744	 , 400	 , -1.550488084703998, 
2	 , 22842	 , 400	 , -0.38878627675279986, 
2	 , 22680	 , 400	 , -0.423766156082098, 
2	 , 22338	 , 400	 , -2.8258826103401486, 
2	 , 22032	 , 400	 , -1.8087718753097746, 
2	 , 21672	 , 400	 , -0.37452660753861355, 
2	 , 22590	 , 400	 , -1.6453463538627922, 
2	 , 21834	 , 400	 , -0.8873939680640563, 
2	 , 21546	 , 400	 , -0.0646389439552609, 
2	 , 21528	 , 400	 , -0.3974225993085445, 
2	 , 21744	 , 400	 , -2.776763200198066, 
2	 , 22320	 , 400	 , -0.5386829891114652, 
2	 , 21618	 , 400	 , -5.49489222591029, 
2	 , 21654	 , 400	 , -3.722852349121738, 
2	 , 22446	 , 400	 , -12.751526090992131, 
2	 , 22320	 , 400	 , -0.3781039773000423, 
2	 , 22104	 , 400	 , -3.535980410934714, 
2	 , 22122	 , 400	 , -4.422562754816849, 
2	 , 21762	 , 400	 , -0.34886731179734265, 
2	 , 21618	 , 400	 , -1.9945862424270655, 
2	 , 21564	 , 400	 , -0.2936548940194334, 
2	 , 21834	 , 400	 , -2.4340201518221103, 
2	 , 21708	 , 400	 , -1.0532398644303602, 
2	 , 21528	 , 400	 , -0.3741890901812912, 
2	 , 21510	 , 400	 , -0.4158296021577399, 
2	 , 22176	 , 400	 , -0.14891714418283789, 
2	 , 22320	 , 400	 , -2.086968194522015, 
2	 , 22392	 , 400	 , -0.9608884232152537, 
2	 , 22158	 , 400	 , -1.0889813636819632, 
2	 , 22068	 , 400	 , -1.5941033935411602, 
2	 , 21546	 , 400	 , -0.685025400459266, 
2	 , 22680	 , 400	 , -0.0045226531889003396, 
2	 , 23022	 , 400	 , -0.16237760935808443, 
2	 , 22284	 , 400	 , -1.7643909669366726, 
2	 , 22536	 , 400	 , -4.394550152395625, 
4	 , 43020	 , 400	 , -7.647162783249362, 
4	 , 44856	 , 400	 , -2.1542508674318546, 
4	 , 45834	 , 400	 , -0.34047764155179167, 
4	 , 44118	 , 400	 , -4.262316720162246, 
4	 , 43020	 , 400	 , -7.647162783249362, 
4	 , 44586	 , 400	 , -3.0161228344543, 
4	 , 44658	 , 400	 , -0.0656476466894843, 
4	 , 45612	 , 400	 , -6.350400805795261E-4, 
4	 , 45396	 , 400	 , -0.9602347047257661, 
4	 , 44352	 , 400	 , -0.27216254615920804, 
4	 , 45576	 , 400	 , -0.16650515574525826, 
4	 , 45252	 , 400	 , -0.9975908955874555, 
4	 , 43020	 , 400	 , -1.7632533574517861, 
4	 , 43902	 , 400	 , -0.374631786529648, 
4	 , 43452	 , 400	 , -1.8082484859242338, 
4	 , 45816	 , 400	 , -0.010779435926174162, 
4	 , 43362	 , 400	 , -2.6068999800007937, 
4	 , 44730	 , 400	 , -0.08853184534439448, 
4	 , 43566	 , 400	 , -2.409266082184634, 
4	 , 44586	 , 400	 , -0.13538876826661736, 
4	 , 43776	 , 400	 , -0.9795378420240459, 
4	 , 45648	 , 400	 , -1.2038126304404086, 
4	 , 45450	 , 400	 , -0.01636035727867623, 
4	 , 45486	 , 400	 , -0.9261555784404796, 
4	 , 44784	 , 400	 , -0.03348911944394338, 
4	 , 43344	 , 400	 , -0.3530958073101374, 
4	 , 43398	 , 400	 , -2.4480035564256233, 
4	 , 43038	 , 400	 , -1.7341125893076874, 
4	 , 43272	 , 400	 , -0.37452660753861355, 
4	 , 45558	 , 400	 , -4.400343580042519, 
4	 , 45702	 , 400	 , -0.018102052238138565, 
4	 , 45612	 , 400	 , -0.07818204505230139, 
4	 , 44118	 , 400	 , -0.027645289715697643, 
4	 , 44298	 , 400	 , -0.6382059754388888, 
4	 , 43038	 , 400	 , -7.647162783249362, 
4	 , 45000	 , 400	 , -0.3155937026861611, 
4	 , 45342	 , 400	 , -0.6683371565744876, 
4	 , 44682	 , 400	 , -0.7199855638777459, 
4	 , 46050	 , 400	 , -4.329480053874137, 
4	 , 45504	 , 400	 , -0.7925933495140883, 
6	 , 65706	 , 400	 , -0.27216254615920804, 
6	 , 66114	 , 400	 , -3.925204703768366, 
6	 , 67758	 , 400	 , -0.03368756719620959, 
6	 , 64896	 , 400	 , -1.827193389519481, 
6	 , 66384	 , 400	 , -0.46591760207741056, 
6	 , 66678	 , 400	 , -0.14859087747403005, 
6	 , 66300	 , 400	 , -0.025866152359930592, 
6	 , 67140	 , 400	 , -0.6953613066277036, 
6	 , 66108	 , 400	 , -0.03940920920513065, 
6	 , 67632	 , 400	 , -1.2615308177419502, 
6	 , 66552	 , 400	 , -0.01414332928608944, 
6	 , 67662	 , 400	 , -0.032336417983901494, 
6	 , 67416	 , 400	 , -2.0403618474458654, 
6	 , 68166	 , 400	 , -0.12677836450874203, 
6	 , 67530	 , 400	 , -0.3337279562754928, 
6	 , 68256	 , 400	 , -0.8007307882844359, 
6	 , 66780	 , 400	 , -0.19698208851351634, 
6	 , 67260	 , 400	 , -1.4708527353237542, 
6	 , 67050	 , 400	 , -0.5627012103726957, 
6	 , 68106	 , 400	 , -0.21004470200118205, 
6	 , 67248	 , 400	 , -0.37015412607962717, 
6	 , 67812	 , 400	 , -0.8528570168330454, 
6	 , 68352	 , 400	 , -2.9073913712315305, 
6	 , 67236	 , 400	 , -0.138179959098207, 
6	 , 67932	 , 400	 , -0.6235516124398899, 
6	 , 66996	 , 400	 , -3.1697636878305, 
6	 , 68202	 , 400	 , -0.16672788173476882, 
6	 , 67434	 , 400	 , -5.4564133710500204, 
6	 , 68190	 , 400	 , -0.07236345146101579, 
6	 , 67548	 , 400	 , -0.45763734068830486, 
6	 , 67194	 , 400	 , -0.9071150538698832, 
6	 , 67308	 , 400	 , -0.030436154380717926, 
6	 , 67500	 , 400	 , -0.8481428999253632, 
6	 , 66750	 , 400	 , -0.8122739643430296, 
6	 , 67824	 , 400	 , -0.002903283663534791, 
6	 , 64950	 , 400	 , -2.250047100281039, 
6	 , 67344	 , 400	 , -4.243531350549327, 
6	 , 66888	 , 400	 , -0.12998052312032005, 
6	 , 67392	 , 400	 , -0.46300807706054026, 
6	 , 67680	 , 400	 , -0.17816316437165264, 
10	 , 112032	 , 400	 , -0.64828762389383, 
10	 , 112608	 , 400	 , -0.12909332658895545, 
10	 , 107688	 , 400	 , -2.6785341858925014, 
10	 , 112278	 , 400	 , -0.07209162195273229, 
10	 , 112500	 , 400	 , -0.18999764914016026, 
10	 , 110832	 , 400	 , -0.1471486118183697, 
10	 , 111702	 , 400	 , -0.8328259175228503, 
10	 , 112320	 , 400	 , -0.05294181956454084, 
10	 , 107568	 , 400	 , -1.7035891818087658, 
10	 , 108330	 , 400	 , -1.8094815119104575, 
10	 , 110478	 , 400	 , -0.4433482453365487, 
10	 , 110778	 , 400	 , -0.29260696355610183, 
10	 , 109662	 , 400	 , -0.11781479312040596, 
10	 , 109746	 , 400	 , -0.03047025938727106, 
10	 , 109002	 , 400	 , -4.543801812949269, 
10	 , 108438	 , 400	 , -0.37452660753861355, 
10	 , 111312	 , 400	 , -0.3848241340110229, 
10	 , 109446	 , 400	 , -0.8868527518634306, 
10	 , 107568	 , 400	 , -1.77292191651811, 
10	 , 112260	 , 400	 , -0.9033723682037725, 
10	 , 108942	 , 400	 , -1.0401273886574791, 
10	 , 110916	 , 400	 , -0.7426974060078391, 
10	 , 111000	 , 400	 , -0.07903438353288955, 
10	 , 112050	 , 400	 , -0.01676927001853262, 
10	 , 111948	 , 400	 , -1.3163765970193213, 
10	 , 112056	 , 400	 , -0.07220455779516965, 
10	 , 111630	 , 400	 , -5.637446461651202E-4, 
10	 , 111894	 , 400	 , -0.04833359215693954, 
10	 , 108246	 , 400	 , -1.8788920451671016, 
10	 , 111636	 , 400	 , -3.855501098404186, 
10	 , 109440	 , 400	 , -0.27216254615920804, 
10	 , 109968	 , 400	 , -0.010979710974194683, 
10	 , 108468	 , 400	 , -2.330724791994786, 
10	 , 109536	 , 400	 , -0.020662327819682805, 
10	 , 108294	 , 400	 , -2.0004346173150784, 
10	 , 112068	 , 400	 , -0.004667886006945633, 
10	 , 112416	 , 400	 , -0.15941914981868766, 
10	 , 109290	 , 400	 , -1.0401273886574791, 
10	 , 111174	 , 400	 , -0.10711415719345597, 
10	 , 109656	 , 400	 , -0.27216254615920804, 
20	 , 218670	 , 400	 , -0.23188168833143258, 
20	 , 217362	 , 400	 , -1.0401273886574791, 
20	 , 223206	 , 400	 , -0.07209162195273229, 
20	 , 220860	 , 400	 , -0.08718063147099431, 
20	 , 222438	 , 400	 , -0.904697673960781, 
20	 , 222816	 , 400	 , -0.019410872468554132, 
20	 , 224232	 , 400	 , -0.0045479223239998, 
20	 , 223998	 , 400	 , -2.5020301136158507E-4, 
20	 , 219480	 , 400	 , -4.06430656727247, 
20	 , 223380	 , 400	 , -0.06711170904608783, 
20	 , 215124	 , 400	 , -1.9359705990342397, 
20	 , 219294	 , 400	 , -0.03893128019129516, 
20	 , 221778	 , 400	 , -0.024575293035300684, 
20	 , 222540	 , 400	 , -0.02392193847903964, 
20	 , 217896	 , 400	 , -0.17151564190394772, 
20	 , 217830	 , 400	 , -4.7267769315473736, 
20	 , 222534	 , 400	 , -0.325902078679426, 
20	 , 218334	 , 400	 , -0.9033276162429683, 
20	 , 223308	 , 400	 , -0.020973446094094333, 
20	 , 222912	 , 400	 , -0.08722792981993222, 
20	 , 219618	 , 400	 , -0.27216254615920804, 
20	 , 222858	 , 400	 , -0.22712253182599712, 
20	 , 219822	 , 400	 , -0.27216254615920804, 
20	 , 216678	 , 400	 , -1.8082484859242338, 
20	 , 219222	 , 400	 , -0.003162596958863113, 
20	 , 223092	 , 400	 , -0.2870196863425226, 
20	 , 221874	 , 400	 , -0.5216227127703328, 
20	 , 221712	 , 400	 , -0.005997902868112472, 
20	 , 221664	 , 400	 , -0.016043441631909974, 
20	 , 221274	 , 400	 , -0.45940303139805944, 
20	 , 222042	 , 400	 , -1.6482593200323488, 
20	 , 223080	 , 400	 , -0.11493723681442558, 
20	 , 224586	 , 400	 , -0.25112859165194445, 
20	 , 223230	 , 400	 , -0.27273789178119323, 
20	 , 222480	 , 400	 , -6.626360612854412E-4, 
20	 , 220374	 , 400	 , -0.025928158913766177, 
20	 , 223908	 , 400	 , -1.6564939480479517, 
20	 , 224568	 , 400	 , -0.024143774663258483, 
20	 , 222648	 , 400	 , -2.203493357196689, 
20	 , 215328	 , 400	 , -1.633428962320721, 
50	 , 546960	 , 400	 , -0.27216254615920804, 
50	 , 547506	 , 400	 , -0.02797158503560842, 
50	 , 550614	 , 400	 , -0.4151474098989182, 
50	 , 548946	 , 400	 , -0.21721290590893266, 
50	 , 556638	 , 400	 , -0.02663558273177232, 
50	 , 556734	 , 400	 , -0.25045564135149356, 
50	 , 548598	 , 400	 , -0.033339660193817865, 
50	 , 556716	 , 400	 , -0.03603932601551076, 
50	 , 557712	 , 400	 , -0.0074360170527806545, 
50	 , 550482	 , 400	 , -0.21332238419591973, 
50	 , 548478	 , 400	 , -0.10141383121895467, 
50	 , 547044	 , 400	 , -0.1407537051683497, 
50	 , 546546	 , 400	 , -0.2443354197885392, 
50	 , 553908	 , 400	 , -0.08727228275122353, 
50	 , 541230	 , 400	 , -0.2448181262842919, 
50	 , 553302	 , 400	 , -0.02204176063286299, 
50	 , 548310	 , 400	 , -0.3875213314575222, 
50	 , 553956	 , 400	 , -0.11394345877577619, 
50	 , 551190	 , 400	 , -0.06892817244634321, 
50	 , 556170	 , 400	 , -7.565706982459579E-4, 
50	 , 548334	 , 400	 , -0.027028235591265194, 
50	 , 558126	 , 400	 , -0.03368756719620959, 
50	 , 554874	 , 400	 , -0.04440554774579333, 
50	 , 555576	 , 400	 , -0.08214750839864662, 
50	 , 550458	 , 400	 , -0.6310589664452209, 
50	 , 556560	 , 400	 , -0.006582609470655657, 
50	 , 555216	 , 400	 , -0.06278106483950957, 
50	 , 553362	 , 400	 , -0.06941607014055601, 
50	 , 556866	 , 400	 , -0.5339040959044705, 
50	 , 551496	 , 400	 , -0.02260554355457413, 
50	 , 556272	 , 400	 , -0.13134448457512404, 
50	 , 550158	 , 400	 , -0.2158488343967527, 
50	 , 555540	 , 400	 , -0.1067140740306106, 
50	 , 556794	 , 400	 , -0.2368020436038865, 
50	 , 549720	 , 400	 , -0.10678869178626282, 
50	 , 551724	 , 400	 , -0.18328433715863085, 
50	 , 557022	 , 400	 , -0.39536158708636265, 
50	 , 557082	 , 400	 , -0.08807579295185029, 
50	 , 554844	 , 400	 , -0.20244379617544148, 
50	 , 556866	 , 400	 , -0.04001725579149405, 
100	 , 1112154	 , 400	 , -0.0031399707266835863, 
100	 , 1108026	 , 400	 , -0.008020524712790316, 
100	 , 1093950	 , 400	 , -0.002951891447269312, 
100	 , 1098678	 , 400	 , -0.039679182997297904, 
100	 , 1109214	 , 400	 , -0.4514794863698437, 
100	 , 1099176	 , 400	 , -0.09996494552636855, 
100	 , 1104108	 , 400	 , -0.03506146662214082, 
100	 , 1112220	 , 400	 , -1.2378351921902756E-4, 
100	 , 1105050	 , 400	 , -0.05001444312703661, 
100	 , 1112076	 , 400	 , -0.0011705867051078128, 
100	 , 1096350	 , 400	 , -0.07293440356208196, 
100	 , 1113120	 , 400	 , -0.0028227027818737787, 
100	 , 1109166	 , 400	 , -0.07959455001122938, 
100	 , 1114266	 , 400	 , -0.011665353159770403, 
100	 , 1097316	 , 400	 , -0.20374989320110887, 
100	 , 1093692	 , 400	 , -0.0028892029954879013, 
100	 , 1108368	 , 400	 , -0.0056388953301239365, 
100	 , 1112460	 , 400	 , -0.003060029017055259, 
100	 , 1109796	 , 400	 , -0.025397441271139465, 
100	 , 1112574	 , 400	 , -4.4346242627681267E-4, 
100	 , 1109892	 , 400	 , -0.002975549586550325, 
100	 , 1114668	 , 400	 , -0.005817339343876822, 
100	 , 1111302	 , 400	 , -0.2288947836338043, 
100	 , 1100682	 , 400	 , -0.03795958591831951, 
100	 , 1108710	 , 400	 , -0.003330869534891416, 
100	 , 1110528	 , 400	 , -0.0016292430894731481, 
100	 , 1111194	 , 400	 , -0.0029522538545692554, 
100	 , 1114290	 , 400	 , -0.023134937075371547, 
100	 , 1113252	 , 400	 , -0.08216317679214893, 
100	 , 1110876	 , 400	 , -0.11058861567984445, 
100	 , 1092918	 , 400	 , -0.21917135076153027, 
100	 , 1101288	 , 400	 , -0.011579175374213733, 
100	 , 1107744	 , 400	 , -0.0037825514861397156, 
100	 , 1111596	 , 400	 , -2.8484132663284086E-5, 
100	 , 1105314	 , 400	 , -0.008346157781045558, 
100	 , 1110684	 , 400	 , -0.030699115210149765, 
100	 , 1111188	 , 400	 , -2.2529361319241606E-4, 
100	 , 1095018	 , 400	 , -0.0069546590936654315, 
100	 , 1107228	 , 400	 , -0.0021230560337838216, 
100	 , 1111218	 , 400	 , -0.0022207297603762223, 
150	 , 1657782	 , 400	 , -0.0016241188409926413, 
150	 , 1645764	 , 400	 , -0.09773481689137002, 
150	 , 1663014	 , 400	 , -0.0016746445223064974, 
150	 , 1658430	 , 400	 , -4.99232904183739E-4, 
150	 , 1668264	 , 400	 , -0.028973474321852717, 
150	 , 1659744	 , 400	 , -0.002092489648403384, 
150	 , 1668822	 , 400	 , -0.018012219861072674, 
150	 , 1663428	 , 400	 , -0.08525089747840134, 
150	 , 1638834	 , 400	 , -0.003606754953083315, 
150	 , 1647054	 , 400	 , -0.03067666293347407, 
150	 , 1660686	 , 400	 , -0.14801406143210988, 
150	 , 1650882	 , 400	 , -0.08118897733102678, 
150	 , 1646832	 , 400	 , -0.17215049575828723, 
150	 , 1655544	 , 400	 , -0.01930552753312516, 
150	 , 1663158	 , 400	 , -0.002161943481511889, 
150	 , 1666242	 , 400	 , -0.01484526702053718, 
150	 , 1669284	 , 400	 , -0.003490188170982131, 
150	 , 1654428	 , 400	 , -0.08589053301095248, 
150	 , 1660296	 , 400	 , -0.0023696116384509225, 
150	 , 1661718	 , 400	 , -0.0026856412947387823, 
150	 , 1663554	 , 400	 , -2.2025157394678672E-4, 
150	 , 1667322	 , 400	 , -0.14505633223879139, 
150	 , 1667766	 , 400	 , -0.07164184740832623, 
150	 , 1663620	 , 400	 , -0.14241993643722795, 
150	 , 1658784	 , 400	 , -0.06007706329132464, 
150	 , 1664136	 , 400	 , -3.964456083537434E-5, 
150	 , 1646934	 , 400	 , -0.01906664370951631, 
150	 , 1651854	 , 400	 , -0.00519444187858421, 
150	 , 1663326	 , 400	 , -0.057636038022567344, 
150	 , 1656888	 , 400	 , -0.02654601338611009, 
150	 , 1666896	 , 400	 , -6.6226526139531E-4, 
150	 , 1663554	 , 400	 , -0.148106198338121, 
150	 , 1647666	 , 400	 , -0.17494512373700616, 
150	 , 1654356	 , 400	 , -0.011846967092953822, 
150	 , 1667160	 , 400	 , -0.0010870789076480843, 
150	 , 1657722	 , 400	 , -2.0871862698325273E-5, 
150	 , 1661976	 , 400	 , -0.007539822520147308, 
150	 , 1666020	 , 400	 , -0.003246401739568039, 
150	 , 1659042	 , 400	 , -0.05864699302278985, 
150	 , 1640208	 , 400	 , -0.27216254615920804, 
200	 , 2218146	 , 400	 , -8.961493901899685E-4, 
200	 , 2215356	 , 400	 , -1.0641600770238545E-4, 
200	 , 2216370	 , 400	 , -0.01593740278187191, 
200	 , 2208630	 , 400	 , -0.013919487463576283, 
200	 , 2194650	 , 400	 , -0.07213828494445047, 
200	 , 2215848	 , 400	 , -0.01699094083057831, 
200	 , 2224938	 , 400	 , -0.004272771638923281, 
200	 , 2229654	 , 400	 , -0.024141977313791356, 
200	 , 2225802	 , 400	 , -0.004263335888017547, 
200	 , 2211282	 , 400	 , -0.06935030160820582, 
200	 , 2206596	 , 400	 , -3.626234478823264E-6, 
200	 , 2226000	 , 400	 , -0.002924525118347193, 
200	 , 2211384	 , 400	 , -0.01942223279296331, 
200	 , 2202702	 , 400	 , -0.06469850330611822, 
200	 , 2193252	 , 400	 , -0.01399549857992567, 
200	 , 2222256	 , 400	 , -0.05294905512165343, 
200	 , 2218974	 , 400	 , -0.12937656029200414, 
200	 , 2219934	 , 400	 , -0.013673338518048209, 
200	 , 2214258	 , 400	 , -0.012494461713915366, 
200	 , 2187000	 , 400	 , -0.04785296759575494, 
200	 , 2217000	 , 400	 , -0.0016404828657698887, 
200	 , 2220606	 , 400	 , -8.960683253991937E-4, 
200	 , 2216982	 , 400	 , -0.0641517531460236, 
200	 , 2223078	 , 400	 , -0.024203409928908633, 
200	 , 2204850	 , 400	 , -0.06130394132381614, 
200	 , 2205870	 , 400	 , -9.83663314239676E-4, 
200	 , 2212914	 , 400	 , -0.263409761347256, 
200	 , 2212554	 , 400	 , -0.0017718396805222957, 
200	 , 2213532	 , 400	 , -0.0017895255382409186, 
200	 , 2217774	 , 400	 , -0.020996284429914386, 
200	 , 2216166	 , 400	 , -0.034404038417087494, 
200	 , 2186814	 , 400	 , -0.04234722153392448, 
200	 , 2224164	 , 400	 , -0.0010870789076480843, 
200	 , 2215836	 , 400	 , -0.012288467878702351, 
200	 , 2220534	 , 400	 , -9.086759031421834E-4, 
200	 , 2214048	 , 400	 , -5.630823922745184E-5, 
200	 , 2208348	 , 400	 , -0.062359395744176205, 
200	 , 2214426	 , 400	 , -0.0061538961311151, 
200	 , 2221146	 , 400	 , -3.190859576025056E-4, 
200	 , 2219388	 , 400	 , -0.006088288202421496, 
250	 , 2768148	 , 400	 , -1.0038497800926451E-4, 
250	 , 2777286	 , 400	 , -0.027723344236996968, 
250	 , 2751882	 , 400	 , -0.03389375081840267, 
250	 , 2773278	 , 400	 , -0.02292183071078563, 
250	 , 2776248	 , 400	 , -0.01024446285888379, 
250	 , 2759352	 , 400	 , -0.001045049579370192, 
250	 , 2773224	 , 400	 , -0.007276756783339449, 
250	 , 2779194	 , 400	 , -2.392722349732304E-4, 
250	 , 2774538	 , 400	 , -0.010474513862889164, 
250	 , 2777256	 , 400	 , -0.022420164209544163, 
250	 , 2741514	 , 400	 , -0.02749304012010406, 
250	 , 2777322	 , 400	 , -0.00389722135213666, 
250	 , 2752134	 , 400	 , -0.015884741758598452, 
250	 , 2742870	 , 400	 , -0.021412699191621108, 
250	 , 2771304	 , 400	 , -0.0016846965563628129, 
250	 , 2772756	 , 400	 , -4.734529655318839E-4, 
250	 , 2777676	 , 400	 , -0.0038450522490880022, 
250	 , 2766786	 , 400	 , -0.01487519785795811, 
250	 , 2757720	 , 400	 , -1.9062706606465783E-4, 
250	 , 2781246	 , 400	 , -0.002484988770904626, 
250	 , 2765562	 , 400	 , -0.01499890520831201, 
250	 , 2760600	 , 400	 , -6.962804268513626E-5, 
250	 , 2777202	 , 400	 , -0.0018146935807779254, 
250	 , 2777742	 , 400	 , -0.0029205756417407243, 
250	 , 2743224	 , 400	 , -0.015532037818741152, 
250	 , 2778372	 , 400	 , -0.0022406940155673843, 
250	 , 2770248	 , 400	 , -7.112129450291026E-4, 
250	 , 2767896	 , 400	 , -5.533101770371291E-4, 
250	 , 2758566	 , 400	 , -0.017731968960842028, 
250	 , 2763942	 , 400	 , -0.08233842341981275, 
250	 , 2775426	 , 400	 , -0.0020654573064191914, 
250	 , 2771238	 , 400	 , -0.021336998791845474, 
250	 , 2770986	 , 400	 , -0.030114061078080404, 
250	 , 2771754	 , 400	 , -9.341186122643903E-4, 
250	 , 2772858	 , 400	 , -0.029421151481695666, 
250	 , 2750736	 , 400	 , -0.003425936790034446, 
250	 , 2757792	 , 400	 , -4.5119829620513744E-4, 
250	 , 2768028	 , 400	 , -0.01421787703990987, 
250	 , 2780724	 , 400	 , -0.006539867535181751, 
250	 , 2781804	 , 400	 , -0.028575017223340243, 
300	 , 3316098	 , 400	 , -0.14330513286177718, 
300	 , 3303426	 , 400	 , -6.072432499332033E-4, 
300	 , 3331098	 , 400	 , -2.3932373495803654E-4, 
300	 , 3318204	 , 400	 , -0.05436221088779662, 
300	 , 3333120	 , 400	 , -0.007109275399668961, 
300	 , 3332412	 , 400	 , -0.002260512735616521, 
300	 , 3315738	 , 400	 , -0.008004981445177485, 
300	 , 3301632	 , 400	 , -3.9009680691616945E-4, 
300	 , 3330690	 , 400	 , -1.1356439632337847E-4, 
300	 , 3335640	 , 400	 , -3.825779998863723E-4, 
300	 , 3326526	 , 400	 , -0.0037161598039747975, 
300	 , 3319530	 , 400	 , -0.09352208800353093, 
300	 , 3300054	 , 400	 , -0.01009188881338546, 
300	 , 3335148	 , 400	 , -0.0011004652796044337, 
300	 , 3317598	 , 400	 , -6.140624201334277E-4, 
300	 , 3323526	 , 400	 , -0.005544878102447414, 
300	 , 3331878	 , 400	 , -3.655965475144617E-4, 
300	 , 3335256	 , 400	 , -1.7967263559620833E-5, 
300	 , 3303564	 , 400	 , -0.12370993113899302, 
300	 , 3323904	 , 400	 , -1.8117853553308532E-4, 
300	 , 3301110	 , 400	 , -0.004366379918572993, 
300	 , 3310116	 , 400	 , -0.00785563892835051, 
300	 , 3333690	 , 400	 , -0.0015402820158527029, 
300	 , 3320604	 , 400	 , -0.0028398927138135873, 
300	 , 3333150	 , 400	 , -0.011938422482500948, 
300	 , 3312810	 , 400	 , -0.14448428070842229, 
300	 , 3328476	 , 400	 , -0.010777060823174743, 
300	 , 3319488	 , 400	 , -0.001709115750973725, 
300	 , 3312108	 , 400	 , -1.4140217884509067E-7, 
300	 , 3317634	 , 400	 , -0.011198330698256168, 
300	 , 3332394	 , 400	 , -0.024760177980476895, 
300	 , 3325782	 , 400	 , -1.732832063927795E-4, 
300	 , 3328602	 , 400	 , -0.002340842411796346, 
300	 , 3324870	 , 400	 , -0.012967509673643185, 
300	 , 3324804	 , 400	 , -0.026177456606508668, 
300	 , 3328794	 , 400	 , -3.983719007585435E-4, 
300	 , 3316656	 , 400	 , -6.037200787557698E-4, 
300	 , 3332250	 , 400	 , -0.08489022973349934, 
300	 , 3318534	 , 400	 , -0.025130869720556337, 
300	 , 3332460	 , 400	 , -0.0024139445419714307, 
350	 , 3863742	 , 400	 , -0.01128829487713488, 
350	 , 3877800	 , 400	 , -0.0023289878782747535, 
350	 , 3884388	 , 400	 , -8.762875627463672E-4, 
350	 , 3881460	 , 400	 , -0.0016334622734070314, 
350	 , 3892296	 , 400	 , -0.0011562891649029793, 
350	 , 3863178	 , 400	 , -9.783794158065337E-4, 
350	 , 3887646	 , 400	 , -1.1080113603170493E-4, 
